iter	Passed	Remaining
4777	75201	82189
4778	75212	82169
4779	75220	82144
4780	75239	82132
4781	75246	82107
4782	75253	82081
4783	75262	82058
4784	75269	82033
4785	75278	82010
4786	75285	81985
4787	75292	81960
4788	75299	81934
4789	75309	81912
4790	75315	81886
4791	75325	81864
4792	75342	81850
4793	75358	81835
4794	75374	81819
4795	75391	81804
4796	75400	81781
4797	75415	81765
4798	75424	81742
4799	75434	81720
4800	75444	81698
4801	75452	81674
4802	75464	81655
4803	75471	81629
4804	75479	81605
4805	75485	81579
4806	75539	81605
4807	75628	81668
4808	75656	81665
4809	75673	81652
4810	75691	81639
4811	75716	81632
4812	75731	81616
4813	75755	81608
4814	75772	81594
4815	75780	81571
4816	75791	81550
4817	75797	81524
4818	75808	81502
4819	75815	81477
4820	75825	81456
4821	75841	81440
4822	75847	81414
4823	75863	81398
4824	75879	81383
4825	75888	81360
4826	75894	81334
4827	75900	81308
4828	75915	81291
4829	75931	81276
4830	75947	81260
4831	75957	81239
4832	75973	81223
4833	75982	81200
4834	75998	81185
4835	76013	81169
4836	76020	81144
4837	76033	81125
4838	76040	81100
4839	76047	81075
4840	76055	81051
4841	76063	81027
4842	76073	81005
4843	76079	80979
4844	76095	80963
4845	76108	80945
4846	76115	80920
4847	76121	80894
4848	76133	80875
4849	76142	80851
4850	76154	80832
4851	76165	80812
4852	76181	80796
4853	76197	80780
4854	76207	80759
4855	76220	80740
4856	76236	80725
4857	76243	80700
4858	76251	80676
4859	76266	80660
4860	76273	80635
4861	76281	80612
4862	76292	80590
4863	76304	80571
4864	76310	80546
4865	76326	80530
4866	76334	80506
4867	76345	80485
4868	76351	80460
4869	76367	80444
4870	76380	80425
4871	76390	80404
4872	76400	80383
4873	76416	80367
4874	76423	80342
4875	76428	80316
4876	76437	80292
4877	76447	80271
4878	76453	80245
4879	76469	80230
4880	76485	80214
4881	76492	80190
4882	76498	80164
4883	76515	80149
4884	76521	80124
4885	76532	80103
4886	76542	80082
4887	76552	80060
4888	76562	80038
4889	76570	80015
4890	76606	80021
4891	76677	80063
4892	76773	80131
4893	76801	80128
4894	76811	80106
4895	76819	80083
4896	76826	80058
4897	76833	80033
4898	76843	80011
4899	76849	79986
4900	76859	79964
4901	76865	79938
4902	76873	79915
4903	76881	79891
4904	76891	79869
4905	76897	79844
4906	76903	79818
4907	76909	79793
4908	76922	79774
4909	76933	79753
4910	76939	79727
4911	76954	79711
4912	76970	79696
4913	76981	79675
4914	76998	79661
4915	77005	79637
4916	77015	79615
4917	77023	79592
4918	77038	79576
4919	77055	79560
4920	77062	79536
4921	77076	79519
4922	77093	79504
4923	77102	79482
4924	77108	79457
4925	77114	79431
4926	77128	79414
4927	77137	79391
4928	77156	79379
4929	77163	79355
4930	77180	79340
4931	77197	79326
4932	77204	79301
4933	77221	79287
4934	77230	79264
4935	77245	79248
4936	77252	79224
4937	77259	79199
4938	77269	79177
4939	77281	79158
4940	77297	79143
4941	77303	79118
4942	77313	79096
4943	77320	79071
4944	77336	79056
4945	77344	79033
4946	77357	79014
4947	77372	78999
4948	77381	78976
4949	77393	78957
4950	77403	78935
4951	77418	78919
4952	77425	78895
4953	77441	78879
4954	77458	78865
4955	77467	78843
4956	77477	78821
4957	77484	78796
4958	77490	78771
4959	77498	78748
4960	77508	78726
4961	77516	78703
4962	77522	78678
4963	77538	78662
4964	77544	78637
4965	77551	78612
4966	77559	78589
4967	77565	78565
4968	77576	78543
4969	77591	78528
4970	77608	78513
4971	77618	78492
4972	77627	78470
4973	77635	78446
4974	77641	78421
4975	77649	78398
4976	77665	78382
4977	77675	78362
4978	77688	78343
4979	77761	78386
4980	77853	78447
4981	77881	78444
4982	77890	78422
4983	77897	78398
4984	77911	78380
4985	77919	78357
4986	77928	78334
4987	77946	78321
4988	77955	78299
4989	77968	78280
4990	77985	78266
4991	77991	78241
4992	78003	78222
4993	78014	78201
4994	78020	78176
4995	78038	78163
4996	78044	78138
4997	78053	78115
4998	78065	78096
4999	78073	78073
5000	78089	78058
5001	78096	78034
5002	78104	78010
5003	78112	77987
5004	78120	77964
5005	78135	77948
5006	78144	77926
5007	78153	77903
5008	78171	77890
5009	78193	77881
5010	78211	77867
5011	78221	77846
5012	78231	77825
5013	78239	77802
5014	78249	77781
5015	78257	77758
5016	78265	77735
5017	78272	77710
5018	78281	77689
5019	78301	77677
5020	78313	77658
5021	78325	77638
5022	78336	77619
5023	78354	77606
5024	78362	77582
5025	78369	77558
5026	78376	77534
5027	78389	77516
5028	78396	77492
5029	78416	77480
5030	78423	77457
5031	78438	77440
5032	78446	77417
5033	78465	77405
5034	78484	77393
5035	78492	77369
5036	78499	77346
5037	78517	77332
5038	78525	77310
5039	78532	77285
5040	78538	77261
5041	78557	77249
5042	78565	77225
5043	78583	77212
5044	78601	77199
5045	78616	77183
5046	78628	77164
5047	78638	77143
5048	78645	77119
5049	78664	77106
5050	78682	77094
5051	78700	77080
5052	78719	77068
5053	78737	77055
5054	78747	77033
5055	78766	77021
5056	78784	77008
5057	78802	76995
5058	78912	77072
5059	79023	77148
5060	79044	77139
5061	79064	77127
5062	79075	77107
5063	79083	77084
5064	79103	77072
5065	79122	77061
5066	79134	77041
5067	79143	77019
5068	79152	76997
5069	79166	76980
5070	79183	76966
5071	79192	76944
5072	79210	76930
5073	79228	76917
5074	79234	76893
5075	79252	76879
5076	79269	76865
5077	79279	76843
5078	79288	76821
5079	79305	76807
5080	79323	76794
5081	79342	76782
5082	79360	76768
5083	79378	76755
5084	79400	76746
5085	79412	76726
5086	79423	76706
5087	79440	76693
5088	79448	76669
5089	79457	76647
5090	79468	76627
5091	79489	76617
5092	79504	76600
5093	79521	76586
5094	79530	76564
5095	79546	76549
5096	79562	76534
5097	79574	76515
5098	79582	76492
5099	79598	76476
5100	79614	76461
5101	79627	76444
5102	79634	76419
5103	79650	76404
5104	79666	76389
5105	79677	76369
5106	79693	76353
5107	79700	76329
5108	79715	76314
5109	79728	76296
5110	79744	76281
5111	79761	76266
5112	79777	76250
5113	79785	76228
5114	79802	76213
5115	79809	76190
5116	79817	76167
5117	79823	76143
5118	79831	76120
5119	79847	76104
5120	79864	76090
5121	79883	76077
5122	79896	76060
5123	79915	76047
5124	79933	76034
5125	79942	76012
5126	79959	75997
5127	80013	76018
5128	80134	76103
5129	80141	76080
5130	80158	76065
5131	80176	76052
5132	80183	76028
5133	80207	76020
5134	80229	76010
5135	80245	75995
5136	80261	75980
5137	80277	75965
5138	80285	75942
5139	80291	75917
5140	80301	75896
5141	80309	75874
5142	80327	75860
5143	80334	75836
5144	80351	75822
5145	80367	75807
5146	80376	75785
5147	80384	75762
5148	80400	75747
5149	80416	75731
5150	80432	75716
5151	80441	75694
5152	80459	75681
5153	80476	75667
5154	80483	75643
5155	80491	75620
5156	80503	75601
5157	80511	75579
5158	80520	75557
5159	80526	75532
5160	80534	75510
5161	80550	75494
5162	80566	75479
5163	80577	75459
5164	80585	75436
5165	80601	75421
5166	80617	75406
5167	80624	75382
5168	80639	75366
5169	80655	75351
5170	80662	75327
5171	80678	75312
5172	80689	75292
5173	80704	75276
5174	80720	75261
5175	80731	75241
5176	80747	75225
5177	80763	75210
5178	80779	75195
5179	80786	75171
5180	80792	75147
5181	80807	75131
5182	80814	75107
5183	80829	75091
5184	80846	75077
5185	80855	75055
5186	80871	75040
5187	80882	75020
5188	80888	74996
5189	80894	74971
5190	80903	74950
5191	80916	74932
5192	80932	74917
5193	80939	74893
5194	80947	74870
5195	80957	74849
5196	80973	74834
5197	80990	74820
5198	81006	74805
5199	81022	74790
5200	81035	74772
5201	81044	74750
5202	81060	74734
5203	81104	74745
5204	81219	74822
5205	81281	74848
5206	81288	74825
5207	81296	74802
5208	81313	74788
5209	81320	74764
5210	81339	74752
5211	81351	74733
5212	81361	74712
5213	81370	74691
5214	81386	74676
5215	81404	74662
5216	81420	74647
5217	81433	74628
5218	81439	74605
5219	81447	74582
5220	81455	74560
5221	81464	74538
5222	81491	74532
5223	81498	74508
5224	81513	74493
5225	81525	74474
5226	81534	74452
5227	81544	74431
5228	81552	74409
5229	81568	74394
5230	81584	74378
5231	81591	74355
5232	81607	74340
5233	81616	74318
5234	81622	74294
5235	81638	74278
5236	81650	74260
5237	81666	74245
5238	81675	74223
5239	81691	74208
5240	81701	74187
5241	81707	74163
5242	81715	74140
5243	81730	74124
5244	81739	74102
5245	81747	74080
5246	81753	74056
5247	81759	74032
5248	81769	74011
5249	81777	73988
5250	81794	73975
5251	81801	73951
5252	81809	73929
5253	81825	73913
5254	81841	73898
5255	81857	73883
5256	81863	73859
5257	81880	73844
5258	81890	73824
5259	81907	73809
5260	81915	73788
5261	81922	73764
5262	81928	73740
5263	81944	73725
5264	81953	73703
5265	81961	73681
5266	81977	73666
5267	81988	73646
5268	81998	73625
5269	82010	73607
5270	82026	73592
5271	82033	73568
5272	82043	73548
5273	82059	73532
5274	82072	73514
5275	82088	73499
5276	82104	73485
5277	82120	73470
5278	82133	73452
5279	82143	73431
5280	82154	73411
5281	82163	73389
5282	82171	73368
5283	82182	73348
5284	82197	73332
5285	82259	73357
5286	82346	73406
5287	82407	73431
5288	82427	73419
5289	82441	73402
5290	82459	73388
5291	82466	73366
5292	82476	73345
5293	82492	73330
5294	82502	73309
5295	82518	73294
5296	82527	73272
5297	82542	73257
5298	82549	73233
5299	82558	73211
5300	82573	73196
5301	82581	73173
5302	82589	73151
5303	82597	73129
5304	82605	73106
5305	82620	73091
5306	82637	73076
5307	82647	73056
5308	82663	73040
5309	82672	73019
5310	82678	72995
5311	82684	72971
5312	82693	72950
5313	82700	72926
5314	82706	72903
5315	82715	72881
5316	82730	72865
5317	82748	72852
5318	82765	72838
5319	82772	72814
5320	82780	72792
5321	82794	72776
5322	82814	72763
5323	82822	72742
5324	82837	72725
5325	82844	72703
5326	82864	72690
5327	82874	72670
5328	82887	72653
5329	82894	72629
5330	82912	72616
5331	82919	72593
5332	82932	72575
5333	82949	72561
5334	82967	72547
5335	82974	72524
5336	82981	72501
5337	82988	72478
5338	82996	72456
5339	83005	72435
5340	83012	72412
5341	83030	72398
5342	83047	72385
5343	83055	72362
5344	83066	72343
5345	83084	72329
5346	83093	72308
5347	83101	72286
5348	83115	72269
5349	83122	72246
5350	83131	72225
5351	83149	72212
5352	83156	72189
5353	83163	72166
5354	83181	72152
5355	83192	72133
5356	83199	72110
5357	83216	72096
5358	83228	72077
5359	83239	72058
5360	83246	72035
5361	83254	72013
5362	83271	71998
5363	83283	71980
5364	83297	71963
5365	83307	71942
5366	83343	71945
5367	83409	71973
5368	83481	72006
5369	83530	72019
5370	83539	71998
5371	83555	71983
5372	83573	71969
5373	83584	71950
5374	83603	71938
5375	83623	71926
5376	83642	71913
5377	83654	71895
5378	83666	71876
5379	83674	71853
5380	83680	71830
5381	83688	71808
5382	83705	71794
5383	83712	71771
5384	83724	71752
5385	83732	71731
5386	83739	71707
5387	83745	71684
5388	83753	71662
5389	83761	71640
5390	83777	71624
5391	83793	71610
5392	83811	71596
5393	83822	71577
5394	83840	71563
5395	83849	71542
5396	83865	71526
5397	83873	71505
5398	83879	71482
5399	83890	71462
5400	83899	71441
5401	83909	71420
5402	83925	71405
5403	83941	71391
5404	83948	71368
5405	83954	71344
5406	83965	71324
5407	83973	71302
5408	83979	71279
5409	83986	71256
5410	83994	71234
5411	84000	71210
5412	84008	71189
5413	84025	71174
5414	84042	71160
5415	84059	71146
5416	84076	71131
5417	84084	71110
5418	84093	71088
5419	84099	71065
5420	84105	71042
5421	84114	71020
5422	84120	70997
5423	84126	70973
5424	84138	70955
5425	84154	70940
5426	84163	70919
5427	84175	70901
5428	84183	70878
5429	84192	70858
5430	84198	70834
5431	84205	70812
5432	84212	70788
5433	84220	70767
5434	84236	70752
5435	84243	70729
5436	84255	70711
5437	84262	70688
5438	84269	70666
5439	84276	70643
5440	84282	70619
5441	84288	70596
5442	84294	70573
5443	84310	70558
5444	84317	70535
5445	84323	70512
5446	84329	70488
5447	84337	70467
5448	84343	70443
5449	84359	70428
5450	84375	70413
5451	84386	70394
5452	84402	70379
5453	84409	70356
5454	84415	70333
5455	84424	70312
5456	84430	70289
5457	84455	70281
5458	84500	70290
5459	84577	70326
5460	84634	70345
5461	84646	70327
5462	84654	70305
5463	84672	70291
5464	84690	70278
5465	84708	70264
5466	84715	70242
5467	84722	70220
5468	84731	70199
5469	84738	70176
5470	84745	70153
5471	84753	70132
5472	84768	70116
5473	84777	70095
5474	84784	70072
5475	84790	70049
5476	84797	70027
5477	84805	70005
5478	84815	69985
5479	84821	69962
5480	84837	69947
5481	84846	69926
5482	84861	69910
5483	84868	69887
5484	84874	69864
5485	84889	69849
5486	84898	69828
5487	84906	69806
5488	84914	69784
5489	84920	69761
5490	84930	69741
5491	84938	69720
5492	84944	69696
5493	84950	69673
5494	84960	69654
5495	84967	69631
5496	84974	69608
5497	84980	69585
5498	84986	69562
5499	84994	69541
5500	85002	69519
5501	85008	69496
5502	85024	69480
5503	85040	69465
5504	85048	69445
5505	85055	69421
5506	85061	69398
5507	85071	69379
5508	85086	69363
5509	85103	69348
5510	85111	69328
5511	85118	69305
5512	85124	69282
5513	85131	69259
5514	85139	69238
5515	85147	69217
5516	85155	69195
5517	85165	69176
5518	85185	69164
5519	85197	69145
5520	85204	69123
5521	85212	69101
5522	85218	69078
5523	85228	69059
5524	85234	69036
5525	85242	69014
5526	85248	68991
5527	85264	68976
5528	85273	68955
5529	85281	68934
5530	85289	68913
5531	85297	68891
5532	85307	68872
5533	85313	68849
5534	85320	68826
5535	85335	68811
5536	85346	68791
5537	85353	68769
5538	85361	68748
5539	85367	68725
5540	85382	68709
5541	85389	68687
5542	85397	68665
5543	85412	68650
5544	85422	68630
5545	85428	68607
5546	85435	68585
5547	85441	68562
5548	85447	68540
5549	85455	68518
5550	85472	68504
5551	85480	68482
5552	85487	68460
5553	85498	68441
5554	85504	68419
5555	85512	68398
5556	85519	68375
5557	85532	68358
5558	85559	68351
5559	85708	68443
5560	85764	68460
5561	85772	68439
5562	85779	68416
5563	85786	68394
5564	85792	68371
5565	85800	68350
5566	85818	68337
5567	85825	68314
5568	85831	68292
5569	85839	68270
5570	85857	68257
5571	85873	68242
5572	85890	68228
5573	85897	68206
5574	85904	68184
5575	85920	68169
5576	85936	68154
5577	85944	68133
5578	85960	68118
5579	85967	68096
5580	85983	68081
5581	85999	68066
5582	86008	68045
5583	86023	68030
5584	86042	68017
5585	86053	67998
5586	86068	67983
5587	86075	67961
5588	86091	67945
5589	86107	67930
5590	86118	67912
5591	86134	67897
5592	86147	67880
5593	86163	67865
5594	86172	67844
5595	86180	67823
5596	86195	67807
5597	86216	67796
5598	86232	67781
5599	86239	67759
5600	86255	67744
5601	86271	67729
5602	86289	67716
5603	86295	67693
5604	86301	67671
5605	86307	67648
5606	86323	67632
5607	86339	67618
