iter	RMSE
4773	2.06204385
4774	2.06204385
4775	2.06204356
4776	2.06204356
4777	2.062042888
4778	2.062042015
4779	2.062042015
4780	2.061786987
4781	2.061786987
4782	2.061786987
4783	2.061786944
4784	2.061786944
4785	2.061786298
4786	2.061786297
4787	2.061786297
4788	2.061786297
4789	2.061757455
4790	2.061757455
4791	2.061757413
4792	2.061728447
4793	2.061699715
4794	2.061671214
4795	2.061314274
4796	2.061314248
4797	2.061217284
4798	2.061217258
4799	2.061216585
4800	2.061215916
4801	2.061215273
4802	2.061212401
4803	2.0612124
4804	2.061211761
4805	2.06121176
4806	2.061211474
4807	2.061210814
4808	2.061210813
4809	2.061210779
4810	2.061085811
4811	2.061077945
4812	2.061050104
4813	2.060972109
4814	2.060690899
4815	2.060690264
4816	2.06068998
4817	2.06068998
4818	2.060689325
4819	2.060689324
4820	2.060688673
4821	2.06040612
4822	2.06040612
4823	2.060378205
4824	2.05958954
4825	2.059589419
4826	2.059589419
4827	2.059589419
4828	2.059529515
4829	2.05932937
4830	2.059101129
4831	2.059101097
4832	2.059061793
4833	2.059061161
4834	2.05905924
4835	2.059021063
4836	2.059021063
4837	2.059020414
4838	2.059020414
4839	2.059020414
4840	2.059019795
4841	2.059019179
4842	2.05901854
4843	2.05901854
4844	2.058942954
4845	2.058916022
4846	2.058916022
4847	2.058916022
4848	2.058889306
4849	2.058888694
4850	2.058888395
4851	2.058887758
4852	2.058554757
4853	2.058394114
4854	2.058393384
4855	2.058393081
4856	2.058136375
4857	2.058136375
4858	2.05813577
4859	2.058127286
4860	2.058127286
4861	2.058127259
4862	2.058126957
4863	2.058123319
4864	2.058123285
4865	2.058072709
4866	2.058072106
4867	2.058071482
4868	2.058071482
4869	2.057989036
4870	2.057988412
4871	2.057988379
4872	2.05798776
4873	2.057913001
4874	2.057913
4875	2.057912967
4876	2.057912377
4877	2.057911764
4878	2.05791173
4879	2.05782561
4880	2.057791203
4881	2.057791202
4882	2.057791202
4883	2.057736851
4884	2.057736851
4885	2.05773682
4886	2.057736512
4887	2.057736208
4888	2.057735599
4889	2.057735015
4890	2.057708827
4891	2.057708246
4892	2.057707938
4893	2.057440371
4894	2.057439791
4895	2.057439791
4896	2.057439791
4897	2.057439791
4898	2.057439214
4899	2.057439214
4900	2.057438619
4901	2.057438618
4902	2.057438048
4903	2.05743748
4904	2.057436893
4905	2.057436893
4906	2.057436893
4907	2.057436893
4908	2.057436305
4909	2.057409878
4910	2.057409876
4911	2.057383562
4912	2.057210609
4913	2.057210477
4914	2.057184545
4915	2.057184545
4916	2.05718396
4917	2.057183399
4918	2.05710158
4919	2.057101266
4920	2.057101263
4921	2.057100684
4922	2.057075347
4923	2.057074791
4924	2.057074791
4925	2.057074791
4926	2.057050649
4927	2.057050623
4928	2.056976417
4929	2.056976417
4930	2.056951093
4931	2.056922572
4932	2.05692257
4933	2.05692095
4934	2.056920926
4935	2.056822448
4936	2.056822448
4937	2.056822448
4938	2.056821878
4939	2.056797223
4940	2.056766329
4941	2.056766329
4942	2.0567663
4943	2.0567663
4944	2.056610203
4945	2.056610173
4946	2.056609853
4947	2.056449347
4948	2.056449325
4949	2.056424839
4950	2.056424271
4951	2.056314069
4952	2.056314068
4953	2.056005318
4954	2.055980665
4955	2.055980114
4956	2.05598008
4957	2.05598008
4958	2.055980079
4959	2.055980057
4960	2.055979491
4961	2.055979469
4962	2.055979469
4963	2.055761985
4964	2.055761984
4965	2.055761983
4966	2.055761962
4967	2.055761961
4968	2.055761398
4969	2.054442935
4970	2.053772779
4971	2.05377274
4972	2.053772717
4973	2.053772681
4974	2.053772679
4975	2.053772133
4976	2.053706607
4977	2.053667827
4978	2.053644102
4979	2.053531203
4980	2.053530637
4981	2.053530074
4982	2.053530051
4983	2.053530049
4984	2.053530006
4985	2.053530004
4986	2.053529981
4987	2.053473393
4988	2.053473392
4989	2.053449914
4990	2.053319192
4991	2.053319191
4992	2.053316943
4993	2.053293671
4994	2.05329367
4995	2.053168094
4996	2.053168093
4997	2.053168052
4998	2.05314499
4999	2.053144451
5000	2.053119284
5001	2.053119282
5002	2.053119258
5003	2.053118723
5004	2.0531187
5005	2.053115979
5006	2.053115956
5007	2.053115933
5008	2.05306951
5009	2.05306951
5010	2.05299764
5011	2.052997618
5012	2.05299758
5013	2.052997558
5014	2.05299752
5015	2.052997483
5016	2.052997447
5017	2.052997447
5018	2.052997425
5019	2.052721573
5020	2.052721535
5021	2.052698863
5022	2.052698825
5023	2.052533685
5024	2.052533684
5025	2.052533684
5026	2.052533683
5027	2.052511226
5028	2.052511225
5029	2.052486683
5030	2.052486682
5031	2.052486124
5032	2.052486123
5033	2.052461793
5034	2.052459292
5035	2.052459292
5036	2.052459291
5037	2.051162523
5038	2.051162483
5039	2.051162482
5040	2.051162481
5041	2.050757577
5042	2.050757577
5043	2.050733231
5044	2.050677776
5045	2.05067558
5046	2.050675535
5047	2.050675003
5048	2.050675002
5049	2.050674257
5050	2.050645951
5051	2.050516816
5052	2.050492847
5053	2.050425135
5054	2.050425033
5055	2.050306305
5056	2.050304079
5057	2.050303349
5058	2.050272121
5059	2.050272077
5060	2.050072513
5061	2.050072317
5062	2.050072276
5063	2.050072275
5064	2.050029291
5065	2.049476746
5066	2.049476219
5067	2.04947618
5068	2.049476178
5069	2.049475637
5070	2.049425029
5071	2.049425027
5072	2.04938063
5073	2.049117085
5074	2.049117085
5075	2.04904849
5076	2.04902534
5077	2.049024842
5078	2.049024347
5079	2.049001382
5080	2.048978595
5081	2.048811671
5082	2.048790866
5083	2.048768442
5084	2.048660052
5085	2.048653541
5086	2.048653039
5087	2.048632583
5088	2.048632583
5089	2.048597264
5090	2.048597223
5091	2.048567811
5092	2.048567285
5093	2.048557121
5094	2.048557035
5095	2.048445237
5096	2.048285248
5097	2.048282043
5098	2.048282002
5099	2.048260004
5100	2.048206988
5101	2.048203811
5102	2.048203811
5103	2.047916586
5104	2.047750636
5105	2.047750595
5106	2.047745483
5107	2.047745482
5108	2.047723765
5109	2.047720607
5110	2.047700672
5111	2.047647065
5112	2.04735806
5113	2.047358025
5114	2.046928315
5115	2.046928314
5116	2.046928292
5117	2.046928292
5118	2.04692827
5119	2.04602028
5120	2.045991563
5121	2.045876042
5122	2.045875544
5123	2.045869783
5124	2.045793606
5125	2.045793586
5126	2.045793092
5127	2.045793057
5128	2.045785599
5129	2.04578544
5130	2.045639428
5131	2.045632383
5132	2.045632382
5133	2.045359642
5134	2.045338167
5135	2.044823228
5136	2.044459933
5137	2.044376197
5138	2.044376197
5139	2.044376196
5140	2.044373041
5141	2.044372601
5142	2.044351279
5143	2.044351279
5144	2.044227698
5145	2.04419115
5146	2.04419113
5147	2.044191111
5148	2.04378527
5149	2.043783531
5150	2.043442796
5151	2.043442796
5152	2.04342191
5153	2.043227009
5154	2.043227009
5155	2.043226964
5156	2.04322648
5157	2.043226464
5158	2.043200698
5159	2.043200698
5160	2.043200654
5161	2.043179915
5162	2.043159339
5163	2.043158887
5164	2.043158452
5165	2.043046888
5166	2.043026604
5167	2.043026603
5168	2.042925177
5169	2.042890465
5170	2.042890465
5171	2.04286479
5172	2.042846682
5173	2.042826751
5174	2.042806974
5175	2.042806522
5176	2.042786901
5177	2.042784532
5178	2.042545919
5179	2.042545918
5180	2.042545917
5181	2.042526482
5182	2.042526481
5183	2.042470823
5184	2.042451444
5185	2.042451443
5186	2.042318555
5187	2.042301221
5188	2.042301219
5189	2.042301218
5190	2.042300787
5191	2.042266883
5192	2.042117354
5193	2.042117353
5194	2.042117301
5195	2.042116861
5196	2.042006691
5197	2.041987728
5198	2.041707186
5199	2.041688447
5200	2.041687982
5201	2.04168707
5202	2.041684578
5203	2.04145752
5204	2.041314593
5205	2.041314541
5206	2.041314541
5207	2.04131454
5208	2.041295857
5209	2.041295856
5210	2.041261847
5211	2.041261793
5212	2.041261378
5213	2.041261355
5214	2.041162345
5215	2.041133855
5216	2.041123634
5217	2.041123583
5218	2.041123583
5219	2.041123172
5220	2.041123122
5221	2.041123072
5222	2.041120786
5223	2.041120785
5224	2.041119322
5225	2.041118875
5226	2.041118474
5227	2.041118425
5228	2.041118026
5229	2.040757494
5230	2.040594156
5231	2.040594156
5232	2.040591281
5233	2.040590887
5234	2.040590887
5235	2.040489282
5236	2.040488865
5237	2.040404346
5238	2.040403957
5239	2.04036688
5240	2.040366827
5241	2.040366827
5242	2.040366803
5243	2.040344394
5244	2.04034437
5245	2.040344315
5246	2.040344315
5247	2.040344314
5248	2.040343907
5249	2.040343522
5250	2.0403421
5251	2.040342099
5252	2.040342076
5253	2.040319886
5254	2.040241412
5255	2.03971649
5256	2.039716489
5257	2.039715148
5258	2.039698504
5259	2.039697717
5260	2.039697337
5261	2.039697337
5262	2.039697337
5263	2.039633417
5264	2.039633351
5265	2.039633285
5266	2.039614959
5267	2.039594703
5268	2.039574242
5269	2.039573808
5270	2.038760811
5271	2.03876081
5272	2.038741154
5273	2.038722634
5274	2.038722202
5275	2.038721252
5276	2.038633453
5277	2.03857255
5278	2.038556157
5279	2.038539896
5280	2.038520149
5281	2.038520084
5282	2.038520019
5283	2.038503777
5284	2.03835052
5285	2.038330927
5286	2.038330859
5287	2.038328882
5288	2.038303007
5289	2.038183209
5290	2.038118746
5291	2.038118746
5292	2.038118679
5293	2.038113144
5294	2.038112754
5295	2.038045056
5296	2.038044991
5297	2.038027132
5298	2.038027131
5299	2.038027105
5300	2.038024186
5301	2.038024121
5302	2.03802376
5303	2.038023759
5304	2.038023734
5305	2.037799544
5306	2.037730917
5307	2.037714985
5308	2.037612991
5309	2.037612966
5310	2.037612965
5311	2.037612964
5312	2.037612607
5313	2.037612607
5314	2.037612606
5315	2.037612522
5316	2.037596725
5317	2.037467212
5318	2.037259193
5319	2.037259192
5320	2.037259119
5321	2.037228296
5322	2.037088289
5323	2.037088288
5324	2.03708787
5325	2.037087869
5326	2.037070649
5327	2.037070297
5328	2.037070296
5329	2.037070296
5330	2.037053212
5331	2.037053211
5332	2.037023231
5333	2.036996894
5334	2.036937799
5335	2.036937799
5336	2.036937799
5337	2.036937799
5338	2.036937126
5339	2.03693706
5340	2.03693706
5341	2.036893818
5342	2.036863291
5343	2.03686329
5344	2.036848462
5345	2.03678003
5346	2.036780007
5347	2.036780006
5348	2.036765315
5349	2.036765314
5350	2.036764958
5351	2.036748605
5352	2.036748605
5353	2.036748604
5354	2.036648924
5355	2.036644521
5356	2.036644521
5357	2.036637913
5358	2.036637539
5359	2.036637167
5360	2.036637167
5361	2.036637167
5362	2.036535919
5363	2.036521432
5364	2.036507061
5365	2.036507038
5366	2.036507038
5367	2.036506965
5368	2.036506965
5369	2.03647803
5370	2.036478029
5371	2.036477614
5372	2.036451807
5373	2.036451785
5374	2.036435896
5375	2.036295741
5376	2.036290614
5377	2.036290264
5378	2.036290242
5379	2.036290242
5380	2.036290241
5381	2.036290241
5382	2.035756195
5383	2.035756194
5384	2.035751168
5385	2.035751081
5386	2.03575108
5387	2.035750937
5388	2.035750852
5389	2.035750768
5390	2.035596112
5391	2.03548047
5392	2.035480023
5393	2.035480003
5394	2.035479557
5395	2.035479538
5396	2.035471773
5397	2.035471773
5398	2.035471772
5399	2.035470976
5400	2.035470976
5401	2.035470544
5402	2.035404162
5403	2.035345514
5404	2.035345421
5405	2.03534542
5406	2.035345327
5407	2.035345307
5408	2.035345215
5409	2.035345215
5410	2.035345124
5411	2.035345124
5412	2.035345035
5413	2.035303513
5414	2.035242553
5415	2.035098877
5416	2.035028597
5417	2.035028511
5418	2.035028171
5419	2.03502817
5420	2.035028169
5421	2.035027831
5422	2.035027831
5423	2.03502783
5424	2.035027415
5425	2.034908237
5426	2.034908216
5427	2.0349078
5428	2.0349078
5429	2.034903763
5430	2.034903763
5431	2.034903762
5432	2.034903761
5433	2.03490374
5434	2.034823531
5435	2.03482353
5436	2.034823118
5437	2.034823118
5438	2.034823117
5439	2.034823117
5440	2.034823035
5441	2.034823035
5442	2.034823034
5443	2.034762224
5444	2.034762224
5445	2.034762142
5446	2.034762141
5447	2.03476143
5448	2.034761429
5449	2.034714431
5450	2.03466481
5451	2.0346644
5452	2.03466314
5453	2.03466314
5454	2.034663139
5455	2.034663054
5456	2.034662972
5457	2.034550373
5458	2.034550373
5459	2.034550042
5460	2.034549948
5461	2.034549857
5462	2.034549856
5463	2.034549424
5464	2.034542814
5465	2.034355744
5466	2.03435565
5467	2.034355649
5468	2.034355322
5469	2.034355322
5470	2.034355322
5471	2.034355227
5472	2.034339703
5473	2.034339611
5474	2.034339611
5475	2.03433952
5476	2.03433952
5477	2.034339499
5478	2.034339327
5479	2.034339327
5480	2.034338041
5481	2.034337951
5482	2.034228221
5483	2.03422822
5484	2.034228134
5485	2.034130398
5486	2.034130314
5487	2.034130232
5488	2.03413015
5489	2.03413015
5490	2.034129989
5491	2.034129909
5492	2.034129909
5493	2.034129909
5494	2.03412983
5495	2.034129753
5496	2.034129752
5497	2.034129752
5498	2.034129752
5499	2.034129675
5500	2.034129599
5501	2.034129598
5502	2.033866404
5503	2.033739895
5504	2.03373982
5505	2.03373982
5506	2.033739747
5507	2.033739674
5508	2.033730258
5509	2.033647077
5510	2.033647055
5511	2.033647055
5512	2.033647055
5513	2.033646985
5514	2.033646916
5515	2.033646894
5516	2.033646872
5517	2.033646804
5518	2.033640236
5519	2.033640168
5520	2.033640168
5521	2.033640102
5522	2.033640102
5523	2.033640036
5524	2.033640036
5525	2.033640015
5526	2.033640015
5527	2.033595934
5528	2.033595871
5529	2.03359581
5530	2.03359575
5531	2.033595729
5532	2.033595396
5533	2.033595396
5534	2.033595396
5535	2.033574264
5536	2.033573933
5537	2.033573932
5538	2.033573912
5539	2.033573912
5540	2.033532348
5541	2.033532283
5542	2.03353222
5543	2.033467902
5544	2.033467843
5545	2.033467843
5546	2.033467843
5547	2.033467843
5548	2.033467785
5549	2.033467728
5550	2.033158978
5551	2.033158922
5552	2.033158922
5553	2.033158902
5554	2.033158902
5555	2.033158847
5556	2.033158792
5557	2.033158433
5558	2.033158433
5559	2.032767053
5560	2.032700713
5561	2.032700664
5562	2.032700663
5563	2.032700614
5564	2.032700614
5565	2.032700595
5566	2.032700576
5567	2.032700527
5568	2.032700527
5569	2.032700479
5570	2.032555366
5571	2.032403247
5572	2.032387992
5573	2.032387992
5574	2.032387992
5575	2.032111607
5576	2.032064181
5577	2.032064164
5578	2.032023949
5579	2.032023949
5580	2.031951748
5581	2.031793862
5582	2.031793845
5583	2.031547113
5584	2.031546818
5585	2.031542754
5586	2.031518503
5587	2.031518502
5588	2.031516037
5589	2.031514085
5590	2.031510063
5591	2.031503939
5592	2.031502089
5593	2.031420576
5594	2.031420514
5595	2.031420453
5596	2.031346825
5597	2.031301999
5598	2.031172884
5599	2.031172883
5600	2.03112125
5601	2.031062957
5602	2.031062956
5603	2.031062954
5604	2.031062953
5605	2.031062952
5606	2.030949329
5607	2.0309182
